situacao_estudante;aluno_id;ano;curso;idade;genero;renda_familiar;tem_bolsa;trabalha;frequencia;media_notas;n_reprovacoes;apoio_familiar;evadiu
Matriculado;2023_04371;2023;Pedagogia;22;Feminino;10073,0;1;0;0,836341537;45,13;0;1;0
Matriculado;2023_04372;2023;Pedagogia;20;Feminino;8615,0;0;1;0,726315715;77,45;3;0;0
Matriculado;2023_04373;2023;Engenharia;21;Feminino;9716,0;0;1;0,876897392;88,88;1;1;0
Matriculado;2023_04374;2023;Psicologia;17;Outro;10795,0;1;0;0,945716419;31,53;1;1;0
Ingressante;2023_04375;2023;Engenharia;23;Masculino;5467,0;1;1;0,838053055;88,21;2;1;1
Matriculado;2023_04376;2023;Direito;24;Masculino;4397,0;0;0;0,801534649;76,07;0;1;1
Matriculado;2023_04377;2023;Pedagogia;25;Feminino;10933,0;0;0;0,881073473;84,05;2;0;1
Matriculado;2023_04378;2023;Computação;24;Masculino;11511,0;0;0;0,512553717;70,6;1;0;0
Ingressante;2023_04379;2023;Psicologia;21;Masculino;5288,0;1;0;0,848042817;74,0;0;1;0
Matriculado;2023_04380;2023;Administração;19;Masculino;12189,0;1;0;0,781844777;69,98;1;1;0
Matriculado;2023_04381;2023;Direito;26;Masculino;7039,0;0;1;0,650879895;50,01;1;1;0
Matriculado;2023_04382;2023;Engenharia;27;Feminino;13143,0;0;0;0,928486852;63,18;1;1;1
Matriculado;2023_04383;2023;Medicina;25;Masculino;10302,0;0;0;0,706480417;57,65;0;1;1
Matriculado;2023_04384;2023;Direito;22;Feminino;7432,0;0;0;0,850497496;81,28;0;1;0
Ingressante;2023_04385;2023;Direito;21;Feminino;11533,0;0;0;0,788585652;60,95;3;1;0
Matriculado;2023_04386;2023;Psicologia;29;Masculino;10445,0;0;0;0,893251226;72,32;1;1;1
Matriculado;2023_04387;2023;Direito;19;Masculino;4826,0;0;0;0,781642949;48,68;2;1;0
Matriculado;2023_04388;2023;Direito;22;Masculino;3515,0;0;1;0,754336903;92,64;3;1;1
Matriculado;2023_04389;2023;Administração;19;Masculino;12998,0;0;1;0,609316554;68,91;0;1;0
Matriculado;2023_04390;2023;Arquitetura;26;Feminino;1446,0;0;1;0,82693435;44,69;2;1;0
Matriculado;2023_04391;2023;Medicina;28;Feminino;2274,0;0;0;0,841001752;80,15;1;0;0
Ingressante;2023_04392;2023;Medicina;22;Feminino;7235,0;0;1;0,747784777;68,76;1;1;0
Matriculado;2023_04393;2023;Medicina;20;Masculino;8385,0;1;0;0,793173287;76,86;1;1;0
Matriculado;2023_04394;2023;Pedagogia;18;Feminino;5671,0;0;0;0,926160276;;1;0;1
Matriculado;2023_04395;2023;Computação;24;Feminino;1210,0;1;0;0,813500594;82,18;0;1;1
Ingressante;2023_04396;2023;Arquitetura;20;Feminino;1207,0;0;0;0,926262708;81,4;1;1;0
Matriculado;2023_04397;2023;Medicina;25;Feminino;10347,0;1;1;0,900676505;59,67;1;1;0
Matriculado;2023_04398;2023;Direito;23;Feminino;8233,0;1;0;0,838926413;66,6;0;0;0
Matriculado;2023_04399;2023;Direito;28;Feminino;6324,0;0;0;0,935170043;59,65;1;1;1
Matriculado;2023_04400;2023;Medicina;18;Feminino;3644,0;0;0;0,818573245;45,34;1;1;0
Ingressante;2023_04401;2023;Psicologia;20;Masculino;3302,0;0;1;0,664659144;58,56;2;0;1
Ingressante;2023_04402;2023;Medicina;21;Feminino;5930,0;1;1;0,883889967;82,02;0;0;0
Ingressante;2023_04403;2023;Direito;19;Masculino;3862,0;0;0;0,796365467;70,73;0;1;0
Matriculado;2023_04404;2023;Pedagogia;25;Masculino;2340,0;0;1;0,779536108;47,5;0;1;0
Ingressante;2023_04405;2023;Engenharia;29;Outro;2723,0;0;1;0,936097088;63,38;0;1;0
Matriculado;2023_04406;2023;Engenharia;21;Outro;12460,0;1;0;0,855645313;53,21;2;1;0
Ingressante;2023_04407;2023;Arquitetura;18;Masculino;10145,0;0;1;0,878690378;71,99;1;1;0
Ingressante;2023_04408;2023;Arquitetura;27;Masculino;6760,0;0;0;0,770845335;54,73;0;1;0
Matriculado;2023_04409;2023;Medicina;19;Masculino;9199,0;0;0;0,766533965;56,67;0;1;0
Ingressante;2023_04410;2023;Administração;25;Feminino;4954,0;0;1;0,95670119;45,71;1;1;0
Matriculado;2023_04411;2023;Medicina;23;Feminino;14681,0;0;0;0,830542973;89,96;0;0;0
Matriculado;2023_04412;2023;Psicologia;18;Outro;11244,0;0;0;0,801703837;64,21;1;1;0
Matriculado;2023_04413;2023;Medicina;25;Feminino;2863,0;1;1;0,82322905;63,3;1;1;0
Ingressante;2023_04414;2023;Arquitetura;20;Masculino;5955,0;1;0;0,879137154;70,0;0;1;0
Matriculado;2023_04415;2023;Engenharia;29;Feminino;6899,0;1;0;0,914887033;71,09;2;1;0
Matriculado;2023_04416;2023;Direito;25;Masculino;6101,0;0;0;0,670393904;54,72;0;1;0
Matriculado;2023_04417;2023;Medicina;29;Outro;7332,0;1;0;0,857752455;68,54;1;1;0
Matriculado;2023_04418;2023;Direito;18;Feminino;5763,0;0;0;0,928562996;66,38;1;1;0
Ingressante;2023_04419;2023;Direito;28;Feminino;6949,0;0;1;0,835250706;80,32;0;0;0
Ingressante;2023_04420;2023;Administração;26;Masculino;6644,0;1;0;0,884383169;76,27;1;1;1
Matriculado;2023_04421;2023;Direito;28;Masculino;9822,0;1;1;0,842669096;64,85;1;1;0
Matriculado;2023_04422;2023;Engenharia;20;Masculino;4536,0;0;0;0,747699072;65,36;1;1;0
Matriculado;2023_04423;2023;Pedagogia;21;Feminino;4316,0;1;1;0,558192958;61,81;0;1;0
Ingressante;2023_04424;2023;Pedagogia;18;Feminino;3482,0;1;1;0,692288633;66,63;2;0;0
Matriculado;2023_04425;2023;Computação;26;Masculino;6050,0;0;0;0,82727465;64,51;0;1;0
Ingressante;2023_04426;2023;Psicologia;17;Feminino;5594,0;0;1;0,872839012;67,38;0;1;0
Matriculado;2023_04427;2023;Medicina;23;Feminino;14088,0;1;1;0,67940073;42,97;0;0;1
Ingressante;2023_04428;2023;Psicologia;26;Masculino;2047,0;0;0;0,929179002;55,39;0;0;0
Matriculado;2023_04429;2023;Engenharia;17;Feminino;12090,0;0;0;0,923042054;86,55;3;0;1
Matriculado;2023_04430;2023;Direito;27;Feminino;5275,0;1;1;0,734904839;55,1;2;0;0
Matriculado;2023_04431;2023;Pedagogia;27;Outro;11359,0;0;1;0,714631401;62,91;1;1;0
Matriculado;2023_04432;2023;Psicologia;24;Masculino;3215,0;0;0;0,730199365;68,16;0;1;0
Matriculado;2023_04433;2023;Engenharia;19;Masculino;14947,0;0;0;0,841243874;62,42;0;1;0
Matriculado;2023_04434;2023;Pedagogia;26;Masculino;9202,0;0;0;0,678251169;56,52;1;0;1
Matriculado;2023_04435;2023;Direito;22;Masculino;2563,0;1;0;0,881046475;78,81;0;1;0
Ingressante;2023_04436;2023;Psicologia;23;Masculino;5196,0;0;1;0,987376211;49,44;0;1;0
Ingressante;2023_04437;2023;Pedagogia;26;Feminino;1533,0;0;0;0,685235286;34,12;2;1;1
Matriculado;2023_04438;2023;Medicina;17;Feminino;6464,0;1;0;0,950623678;84,33;1;0;0
Matriculado;2023_04439;2023;Arquitetura;22;Feminino;14435,0;1;1;0,696566996;45,65;1;1;1
Matriculado;2023_04440;2023;Medicina;23;Masculino;13959,0;0;0;0,611167419;75,86;1;1;0
Ingressante;2023_04441;2023;Computação;22;Feminino;11866,0;1;0;0,840606488;59,18;2;1;0
Ingressante;2023_04442;2023;Computação;20;Feminino;6096,0;0;0;0,726716161;87,53;1;1;0
Matriculado;2023_04443;2023;Pedagogia;17;Feminino;5151,0;0;0;0,896111826;61,28;4;0;0
Matriculado;2023_04444;2023;Arquitetura;27;Feminino;4065,0;0;0;0,643781264;56,87;2;1;0
Matriculado;2023_04445;2023;Engenharia;25;Feminino;1234,0;0;0;0,745709631;78,31;1;0;0
Ingressante;2023_04446;2023;Medicina;20;Outro;8507,0;0;0;0,817065111;83,59;1;1;0
Matriculado;2023_04447;2023;Engenharia;23;Masculino;6800,0;0;1;0,727251674;89,29;1;1;0
Matriculado;2023_04448;2023;Arquitetura;23;Feminino;3739,0;0;1;0,776205241;27,32;2;1;0
Ingressante;2023_04449;2023;Engenharia;18;Masculino;6857,0;0;0;0,945494239;35,3;0;0;1
Matriculado;2023_04450;2023;Arquitetura;17;Masculino;1738,0;0;0;0,874841114;48,66;0;1;0
Matriculado;2023_04451;2023;Pedagogia;24;Masculino;6391,0;0;1;0,810530456;48,23;1;1;0
Ingressante;2023_04452;2023;Engenharia;24;Masculino;10549,0;0;0;0,855675979;57,6;2;0;0
Matriculado;2023_04453;2023;Medicina;23;Masculino;11632,0;0;1;0,940688829;65,76;1;1;1
Matriculado;2023_04454;2023;Direito;24;Masculino;9380,0;0;1;0,878015431;67,87;1;1;1
Matriculado;2023_04455;2023;Computação;19;Masculino;8510,0;0;0;0,852223977;73,3;0;1;0
Matriculado;2023_04456;2023;Direito;27;Outro;4217,0;0;0;0,59115636;54,53;4;0;0
Matriculado;2023_04457;2023;Engenharia;18;Masculino;11435,0;0;0;0,655914078;63,64;3;1;0
Matriculado;2023_04458;2023;Direito;23;Feminino;11147,0;1;0;0,54445257;64,06;0;1;0
Ingressante;2023_04459;2023;Medicina;24;Masculino;7836,0;1;1;0,831697377;65,25;0;1;0
Ingressante;2023_04460;2023;Medicina;17;Outro;14969,0;1;1;0,926862238;57,41;0;1;0
Matriculado;2023_04461;2023;Engenharia;28;Feminino;7594,0;0;0;0,775595302;68,19;1;0;0
Ingressante;2023_04462;2023;Pedagogia;26;Feminino;7868,0;0;0;0,822494359;49,44;0;1;0
Matriculado;2023_04463;2023;Direito;25;Feminino;3124,0;0;0;0,792708778;90,8;0;0;0
Matriculado;2023_04464;2023;Pedagogia;29;Masculino;3927,0;1;0;0,724340054;51,81;1;1;0
Matriculado;2023_04465;2023;Pedagogia;27;Outro;7900,0;0;1;0,860514534;70,93;1;1;0
Ingressante;2023_04466;2023;Arquitetura;20;Feminino;14112,0;0;1;0,551503515;60,13;1;1;0
Matriculado;2023_04467;2023;Administração;28;Feminino;8063,0;0;0;0,728806204;57,62;0;1;0
Matriculado;2023_04468;2023;Engenharia;20;Feminino;4345,0;1;0;0,842651597;42,31;0;1;0
Matriculado;2023_04469;2023;Computação;19;Masculino;7897,0;0;0;0,686324595;56,87;3;1;0
Matriculado;2023_04470;2023;Medicina;22;Feminino;13471,0;0;0;0,861969058;61,36;0;1;0
Matriculado;2023_04471;2023;Medicina;17;Masculino;7392,0;1;0;0,901006874;56,31;2;0;1
Matriculado;2023_04472;2023;Engenharia;22;Feminino;3997,0;0;0;0,716886225;75,12;1;1;0
Ingressante;2023_04473;2023;Arquitetura;18;Masculino;9315,0;0;0;0,835472296;90,07;1;1;0
Matriculado;2023_04474;2023;Psicologia;25;Outro;3867,0;0;1;0,831641289;63,93;0;0;0
Matriculado;2023_04475;2023;Psicologia;18;Masculino;4904,0;0;0;0,702154252;72,67;1;1;1
Matriculado;2023_04476;2023;Psicologia;23;Masculino;2110,0;0;0;0,905790427;83,58;2;1;0
Ingressante;2023_04477;2023;Arquitetura;28;Feminino;9320,0;0;1;0,751957559;48,95;2;1;0
Matriculado;2023_04478;2023;Computação;17;Feminino;4536,0;0;1;0,795380443;91,59;1;1;0
Matriculado;2023_04479;2023;Medicina;28;Feminino;12337,0;1;0;0,875196735;45,21;1;0;0
Matriculado;2023_04480;2023;Engenharia;23;Masculino;1694,0;0;0;0,599793877;64,98;3;0;0
Matriculado;2023_04481;2023;Arquitetura;21;Masculino;2578,0;0;1;0,948218924;75,11;1;0;0
Matriculado;2023_04482;2023;Medicina;24;Feminino;6536,0;0;0;0,610725421;88,18;2;1;0
Matriculado;2023_04483;2023;Pedagogia;20;Outro;9605,0;1;0;0,78693867;64,84;2;0;0
Ingressante;2023_04484;2023;Direito;28;Feminino;7598,0;0;0;0,826143874;66,55;2;1;0
Ingressante;2023_04485;2023;Direito;26;Feminino;12924,0;0;0;0,872114409;89,45;2;1;0
Matriculado;2023_04486;2023;Arquitetura;23;Outro;3326,0;0;0;0,920576758;42,44;0;1;0
Matriculado;2023_04487;2023;Medicina;22;Masculino;13030,0;0;0;0,94436767;49,9;2;1;0
Matriculado;2023_04488;2023;Administração;21;Feminino;9431,0;0;1;0,543575673;46,62;1;1;0
Matriculado;2023_04489;2023;Computação;20;Feminino;6393,0;1;1;0,660376307;48,72;2;0;1
Matriculado;2023_04490;2023;Psicologia;23;Masculino;6505,0;0;1;0,837328522;51,13;1;1;0
Matriculado;2023_04491;2023;Computação;28;Feminino;9013,0;1;0;0,795659487;83,49;0;0;0
Ingressante;2023_04492;2023;Computação;21;Feminino;8437,0;0;0;0,60907894;87,8;2;1;0
Ingressante;2023_04493;2023;Arquitetura;21;Masculino;12150,0;1;1;0,916237252;70,7;2;0;0
Ingressante;2023_04494;2023;Pedagogia;17;Masculino;8331,0;0;0;0,956863094;79,7;0;1;0
Matriculado;2023_04495;2023;Computação;18;Masculino;4477,0;0;0;0,910232962;77,26;0;1;0
Matriculado;2023_04496;2023;Direito;21;Feminino;7495,0;0;0;0,742293649;65,02;0;0;1
Matriculado;2023_04497;2023;Pedagogia;29;Masculino;1309,0;0;0;0,743426475;78,9;0;0;0
Ingressante;2023_04498;2023;Engenharia;19;Masculino;9429,0;1;0;0,730792162;76,35;0;0;0
Ingressante;2023_04499;2023;Computação;29;Feminino;5639,0;0;0;0,8655566;74,69;3;1;0
Matriculado;2023_04500;2023;Computação;18;Feminino;14064,0;0;1;0,851298911;66,34;0;1;1
Matriculado;2023_04501;2023;Engenharia;20;Feminino;4513,0;0;0;0,676456382;67,81;1;0;1
Matriculado;2023_04502;2023;Computação;20;Feminino;3458,0;1;1;0,861946984;62,45;3;0;0
Matriculado;2023_04503;2023;Engenharia;20;Feminino;2013,0;0;1;0,885852084;38,6;0;1;1
Matriculado;2023_04504;2023;Pedagogia;20;Outro;2884,0;1;0;0,753924311;64,04;1;1;0
Matriculado;2023_04505;2023;Direito;19;Feminino;3881,0;1;1;0,62430477;65,8;1;1;0
Matriculado;2023_04506;2023;Engenharia;29;Feminino;8030,0;1;1;0,799436988;51,58;1;1;0
Matriculado;2023_04507;2023;Administração;28;Masculino;5399,0;0;0;0,818113207;57,81;1;1;0
Ingressante;2023_04508;2023;Arquitetura;23;Outro;14041,0;0;0;0,711388618;75,51;1;0;0
Matriculado;2023_04509;2023;Arquitetura;25;Masculino;11458,0;0;0;0,910326669;78,15;0;1;0
Matriculado;2023_04510;2023;Engenharia;28;Masculino;7985,0;1;1;0,793127854;40,09;3;0;1
Ingressante;2023_04511;2023;Arquitetura;21;Masculino;4743,0;1;0;0,949255;54,56;1;1;1
Matriculado;2023_04512;2023;Computação;20;Masculino;5473,0;0;0;0,483023945;76,94;0;1;0
Ingressante;2023_04513;2023;Psicologia;27;Outro;8635,0;1;0;0,79735858;46,02;3;1;0
Matriculado;2023_04514;2023;Psicologia;18;Feminino;10776,0;0;0;0,644570245;63,04;0;0;0
Ingressante;2023_04515;2023;Arquitetura;18;Feminino;13795,0;0;0;0,718558541;46,32;2;1;0
Matriculado;2023_04516;2023;Pedagogia;21;Feminino;11094,0;0;0;0,554301829;51,65;1;1;0
Matriculado;2023_04517;2023;Medicina;23;Feminino;5345,0;1;1;0,840708499;70,29;3;1;0
Matriculado;2023_04518;2023;Pedagogia;26;Masculino;12214,0;1;1;0,760623163;74,41;1;1;0
Matriculado;2023_04519;2023;Medicina;26;Feminino;5297,0;1;1;0,829793588;80,71;1;1;0
Matriculado;2023_04520;2023;Psicologia;25;Feminino;9727,0;1;0;0,946710227;;1;1;1
Matriculado;2023_04521;2023;Psicologia;29;Masculino;7917,0;0;1;0,81598098;62,15;1;1;0
Ingressante;2023_04522;2023;Engenharia;23;Feminino;8204,0;1;0;0,797126076;62,92;0;1;0
Ingressante;2023_04523;2023;Direito;21;Masculino;11219,0;0;0;0,810146888;84,2;0;0;0
Matriculado;2023_04524;2023;Administração;26;Masculino;12094,0;1;1;0,832693345;81,89;2;1;1
Matriculado;2023_04525;2023;Pedagogia;26;Masculino;5210,0;1;0;0,975799048;73,16;0;1;0
Matriculado;2023_04526;2023;Computação;26;Masculino;7221,0;0;0;0,809482278;59,22;1;1;0
Matriculado;2023_04527;2023;Medicina;22;Feminino;12626,0;0;0;0,809880601;76,11;2;0;0
Ingressante;2023_04528;2023;Arquitetura;27;Feminino;9605,0;0;0;0,793219441;56,16;0;0;0
Ingressante;2023_04529;2023;Computação;28;Masculino;10591,0;1;1;0,671799877;55,1;0;1;0
Matriculado;2023_04530;2023;Direito;19;Feminino;2501,0;0;0;0,598530955;69,15;3;1;0
Ingressante;2023_04531;2023;Medicina;21;Feminino;7081,0;0;1;0,586238872;96,03;0;1;0
Ingressante;2023_04532;2023;Pedagogia;24;Masculino;9371,0;1;0;0,864052704;60,73;1;0;0
Matriculado;2023_04533;2023;Engenharia;17;Masculino;8292,0;0;0;0,720871599;65,88;1;1;1
Matriculado;2023_04534;2023;Computação;28;Outro;13049,0;0;0;0,754885222;41,35;0;1;1
Matriculado;2023_04535;2023;Direito;17;Feminino;4231,0;0;1;0,721652134;51,42;1;0;0
Ingressante;2023_04536;2023;Pedagogia;23;Outro;10345,0;0;1;0,931924078;70,45;1;0;1
Matriculado;2023_04537;2023;Psicologia;21;Masculino;6878,0;1;0;0,816000106;72,18;2;1;1
Ingressante;2023_04538;2023;Psicologia;21;Feminino;14583,0;0;0;0,4;94,1;0;1;0
Ingressante;2023_04539;2023;Pedagogia;17;Masculino;14374,0;0;1;0,750708529;49,29;2;1;0
Matriculado;2023_04540;2023;Pedagogia;25;Masculino;6574,0;0;0;0,726999556;67,06;2;1;0
Matriculado;2023_04541;2023;Pedagogia;17;Feminino;12861,0;0;0;0,922328058;58,19;2;1;0
Matriculado;2023_04542;2023;Medicina;21;Masculino;12816,0;1;0;0,802248838;69,26;1;1;0
Matriculado;2023_04543;2023;Pedagogia;26;Masculino;2429,0;1;0;0,945465767;56,97;1;1;0
Matriculado;2023_04544;2023;Computação;25;Masculino;4279,0;0;0;0,76120651;38,99;0;1;0
Matriculado;2023_04545;2023;Direito;20;Masculino;12131,0;0;0;0,871454548;74,62;1;1;0
Ingressante;2023_04546;2023;Medicina;29;Feminino;2630,0;0;1;0,465340178;53,86;1;1;1
Ingressante;2023_04547;2023;Pedagogia;24;Feminino;12095,0;0;1;0,736405164;61,49;0;1;0
Matriculado;2023_04548;2023;Administração;22;Masculino;10600,0;0;1;0,947598068;66,01;0;1;1
Ingressante;2023_04549;2023;Arquitetura;27;Masculino;9862,0;1;0;0,85802116;64,61;2;0;0
Ingressante;2023_04550;2023;Administração;19;Masculino;7905,0;0;0;0,827783325;20,45;0;0;0
Ingressante;2023_04551;2023;Direito;20;Feminino;4546,0;0;1;0,675269988;41,1;2;0;0
Matriculado;2023_04552;2023;Psicologia;18;Masculino;12926,0;0;1;0,702410853;60,84;1;1;0
Matriculado;2023_04553;2023;Engenharia;17;Feminino;5653,0;0;0;0,676386421;99,55;3;1;0
Matriculado;2023_04554;2023;Engenharia;29;Masculino;9364,0;1;0;0,903240691;51,0;0;1;0
Matriculado;2023_04555;2023;Arquitetura;24;Masculino;7950,0;0;1;0,949826404;59,38;0;1;0
Ingressante;2023_04556;2023;Psicologia;17;Feminino;5383,0;0;1;0,812366412;85,17;1;0;0
Matriculado;2023_04557;2023;Medicina;29;Feminino;13642,0;0;1;0,635210465;75,56;1;1;0
Matriculado;2023_04558;2023;Medicina;27;Masculino;12002,0;1;1;0,73980382;71,35;0;1;0
Matriculado;2023_04559;2023;Medicina;17;Feminino;4906,0;0;0;0,509031922;66,81;0;1;1
Matriculado;2023_04560;2023;Engenharia;20;Feminino;6354,0;1;0;0,931976767;36,44;1;1;0
Matriculado;2023_04561;2023;Administração;26;Feminino;1447,0;0;1;0,509595734;41,29;0;1;0
Matriculado;2023_04562;2023;Engenharia;28;Feminino;8714,0;1;0;0,863363463;51,26;1;1;0
Matriculado;2023_04563;2023;Computação;26;Feminino;13489,0;1;0;0,842290085;59,01;1;1;1
Matriculado;2023_04564;2023;Pedagogia;22;Outro;4141,0;0;1;0,930955105;83,1;0;1;0
Ingressante;2023_04565;2023;Medicina;25;Masculino;9263,0;1;0;0,932522802;65,48;0;1;0
Ingressante;2023_04566;2023;Administração;17;Feminino;1685,0;0;1;0,506962558;55,45;1;0;0
Matriculado;2023_04567;2023;Direito;23;Feminino;13715,0;0;1;0,847419765;60,78;1;1;0
Matriculado;2023_04568;2023;Arquitetura;26;Masculino;7075,0;0;0;0,687115216;85,61;3;1;0
Ingressante;2023_04569;2023;Direito;27;Masculino;5598,0;0;0;0,714412029;66,91;0;1;0
Ingressante;2023_04570;2023;Pedagogia;21;Masculino;6148,0;0;0;0,735083718;75,01;2;0;0
Matriculado;2023_04571;2023;Administração;28;Feminino;7053,0;1;1;0,897420563;57,73;3;1;0
Matriculado;2023_04572;2023;Engenharia;24;Feminino;3139,0;1;0;0,820491113;36,08;0;1;1
Ingressante;2023_04573;2023;Engenharia;23;Feminino;11873,0;0;0;0,541802724;74,81;1;1;0
Matriculado;2023_04574;2023;Computação;20;Masculino;12505,0;1;1;0,712619184;69,84;0;0;1
Matriculado;2023_04575;2023;Computação;20;Feminino;14123,0;0;0;0,888132647;79,51;0;1;0
Matriculado;2023_04576;2023;Engenharia;22;Outro;11195,0;0;0;0,598821429;66,26;2;0;0
Matriculado;2023_04577;2023;Direito;22;Masculino;1897,0;1;0;0,7592808;;0;0;0
Matriculado;2023_04578;2023;Arquitetura;25;Feminino;11840,0;0;0;0,871906657;50,87;3;1;0
Ingressante;2023_04579;2023;Medicina;28;Feminino;5186,0;0;1;0,913441742;48,68;1;0;0
Ingressante;2023_04580;2023;Direito;21;Feminino;13214,0;1;0;0,799977571;62,24;1;0;1
Matriculado;2023_04581;2023;Arquitetura;24;Feminino;14908,0;0;0;0,858360415;60,57;1;1;0
Matriculado;2023_04582;2023;Computação;21;Feminino;2284,0;0;1;0,921840032;62,07;1;1;0
Ingressante;2023_04583;2023;Pedagogia;18;Masculino;5140,0;0;1;0,928002475;63,52;2;0;0
Matriculado;2023_04584;2023;Arquitetura;22;Feminino;5239,0;0;0;0,732872011;60,17;2;1;0
Matriculado;2023_04585;2023;Engenharia;25;Masculino;3978,0;1;1;0,847483424;56,82;0;1;0
Matriculado;2023_04586;2023;Computação;29;Masculino;6088,0;0;1;0,816039381;50,14;1;1;0
Matriculado;2023_04587;2023;Computação;19;Masculino;3665,0;0;0;0,771761723;73,34;0;0;0
Matriculado;2023_04588;2023;Medicina;17;Feminino;9680,0;0;1;0,775332574;82,87;0;0;0
Matriculado;2023_04589;2023;Engenharia;17;Masculino;12827,0;0;1;0,475676408;;1;1;0
Matriculado;2023_04590;2023;Medicina;29;Masculino;6930,0;0;0;0,838898071;70,53;1;1;0
Ingressante;2023_04591;2023;Engenharia;19;Masculino;3516,0;0;1;0,67801794;81,93;2;1;0
Matriculado;2023_04592;2023;Medicina;26;Outro;1245,0;0;1;0,778450473;68,25;0;1;0
Matriculado;2023_04593;2023;Arquitetura;21;Feminino;6647,0;0;1;0,664885382;75,59;2;1;0
Matriculado;2023_04594;2023;Direito;19;Feminino;12659,0;0;0;0,789162508;63,91;0;0;0
Matriculado;2023_04595;2023;Pedagogia;25;Feminino;12697,0;1;0;0,901198844;60,67;0;1;0
Ingressante;2023_04596;2023;Pedagogia;24;Feminino;13478,0;1;0;0,721274432;61,44;3;1;0
Ingressante;2023_04597;2023;Engenharia;19;Masculino;7079,0;1;0;0,630221934;93,44;4;1;1
Matriculado;2023_04598;2023;Administração;25;Outro;14757,0;0;1;0,663403608;91,74;2;1;0
Matriculado;2023_04599;2023;Psicologia;29;Masculino;13080,0;0;0;0,889008045;52,43;0;1;0
Matriculado;2023_04600;2023;Computação;22;Masculino;5015,0;1;0;0,912517733;72,5;4;0;1
Matriculado;2023_04601;2023;Computação;29;Masculino;2115,0;0;1;0,85599446;61,07;2;1;0
Ingressante;2023_04602;2023;Engenharia;23;Feminino;12197,0;0;0;0,895173194;91,89;0;1;0
Matriculado;2023_04603;2023;Arquitetura;20;Feminino;1227,0;1;0;0,684863809;47,19;1;1;0
Matriculado;2023_04604;2023;Medicina;20;Feminino;10699,0;1;0;0,774809779;82,07;1;1;0
Ingressante;2023_04605;2023;Administração;28;Masculino;10078,0;1;0;0,89067639;66,5;2;1;1
Ingressante;2023_04606;2023;Direito;29;Feminino;11759,0;1;1;0,425759329;37,17;2;1;1
Ingressante;2023_04607;2023;Medicina;18;Masculino;9447,0;0;1;0,736975159;93,82;0;1;0
Matriculado;2023_04608;2023;Medicina;21;Masculino;7049,0;0;0;0,881873645;39,03;0;1;0
Matriculado;2023_04609;2023;Engenharia;24;Masculino;5044,0;1;0;0,966736361;49,69;2;0;0
Matriculado;2023_04610;2023;Engenharia;23;Feminino;14209,0;0;1;0,801294481;46,35;1;1;0
Matriculado;2023_04611;2023;Arquitetura;23;Masculino;3543,0;1;1;0,960742633;84,52;0;1;0
Matriculado;2023_04612;2023;Computação;22;Feminino;9791,0;0;0;0,895158376;55,85;0;1;0
Matriculado;2023_04613;2023;Engenharia;19;Feminino;5527,0;0;1;0,880934372;47,55;0;1;0
Matriculado;2023_04614;2023;Engenharia;21;Feminino;3954,0;1;0;0,731340183;74,19;0;0;0
Matriculado;2023_04615;2023;Engenharia;29;Feminino;8940,0;0;0;0,658728768;48,37;2;1;1
Ingressante;2023_04616;2023;Arquitetura;17;Masculino;13776,0;1;1;0,785695893;71,98;1;0;0
Matriculado;2023_04617;2023;Computação;23;Masculino;8032,0;0;0;0,732890713;70,47;3;1;0
Matriculado;2023_04618;2023;Direito;25;Feminino;7932,0;1;0;0,603831309;68,79;1;1;0
Matriculado;2023_04619;2023;Direito;17;Feminino;4177,0;0;0;0,837312049;35,78;1;1;0
Matriculado;2023_04620;2023;Psicologia;29;Feminino;4185,0;0;0;0,517540729;82,44;0;1;1
Matriculado;2023_04621;2023;Psicologia;18;Feminino;13917,0;0;1;0,982301955;86,98;3;1;0
Ingressante;2023_04622;2023;Engenharia;19;Masculino;6094,0;0;0;0,897299308;79,23;0;1;0
Matriculado;2023_04623;2023;Psicologia;19;Masculino;13335,0;1;0;0,852000942;76,39;1;0;0
Matriculado;2023_04624;2023;Computação;24;Feminino;4335,0;0;0;0,877613467;62,42;1;0;0
Matriculado;2023_04625;2023;Arquitetura;23;Masculino;10106,0;0;1;0,968691127;90,9;0;1;0
Matriculado;2023_04626;2023;Direito;22;Masculino;3209,0;0;0;0,921353397;44,22;1;0;0
Matriculado;2023_04627;2023;Medicina;26;Feminino;11152,0;0;1;0,860642699;30,97;1;1;0
Ingressante;2023_04628;2023;Direito;26;Masculino;4868,0;0;1;0,914431308;83,71;1;1;0
Matriculado;2023_04629;2023;Direito;27;Outro;10872,0;0;1;0,784582119;38,69;3;1;0
Matriculado;2023_04630;2023;Computação;20;Feminino;1482,0;0;1;0,681291659;81,48;2;1;0
Matriculado;2023_04631;2023;Psicologia;25;Feminino;6975,0;1;0;0,838158608;43,71;2;0;0
Matriculado;2023_04632;2023;Medicina;17;Masculino;11165,0;0;0;0,856394001;74,61;0;0;0
Matriculado;2023_04633;2023;Computação;27;Masculino;14822,0;1;1;0,710905373;53,9;1;1;0
Matriculado;2023_04634;2023;Engenharia;18;Feminino;9231,0;0;1;0,873208728;70,9;3;1;0
Ingressante;2023_04635;2023;Arquitetura;20;Masculino;14466,0;0;0;0,529490211;86,16;3;1;0
Matriculado;2023_04636;2023;Pedagogia;19;Masculino;13545,0;0;0;0,903939851;52,43;0;1;0
